jar_entry	string_ordinal	matched_categories	excerpt
com/sun/tools/xjc/MessageBundle_it.properties	120	trace-or-step	Driver.StackOverflow = Overflow dello stack. Si sta compilando uno schema grande che richiede pi\u00f9 risorse oppure XJC contiene un bug. Per prima cosa, estendere la dimensione dello stack usando l'opzione -Xss JVM. Se questo non risolve il problema, usare l'opzione -debug per ottenere lo stack trace e contattare Sun.
com/sun/xml/xsom/impl/parser/state/NGCCRuntime.class	93	trace-or-step	trace
org/eclipse/angus/activation/nativeimage/AngusActivationFeature.class	82	trace-or-step	#angus.activation.native-image.trace
com/oracle/truffle/js/runtime/ExitExceptionGen$InteropLibraryExports$Cached.class	36	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/ExitExceptionGen$InteropLibraryExports$Cached.class	51	trace-or-step	dispatch
com/oracle/truffle/js/runtime/SafeIntegerGen$InteropLibraryExports$Cached.class	51	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/SafeIntegerGen$InteropLibraryExports$Cached.class	74	trace-or-step	dispatch
com/oracle/truffle/js/runtime/SafeIntegerGen$InteropLibraryExports$Uncached.class	49	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/SafeIntegerGen$InteropLibraryExports$Uncached.class	70	trace-or-step	dispatch
com/oracle/truffle/js/runtime/GraalJSExceptionGen$InteropLibraryExports$Uncached.class	54	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/GraalJSExceptionGen$InteropLibraryExports$Uncached.class	72	trace-or-step	dispatch
com/oracle/truffle/js/runtime/JSAgent.class	156	correspondence	#org/graalvm/collections/Equivalence
com/oracle/truffle/js/runtime/JSAgent.class	158	correspondence	%Lorg/graalvm/collections/Equivalence;
com/oracle/truffle/js/runtime/JSAgent.class	160	correspondence	L(Lorg/graalvm/collections/Equivalence;)Lorg/graalvm/collections/EconomicSet;
com/oracle/truffle/js/runtime/GraalJSExceptionGen$InteropLibraryExports$Cached.class	71	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/GraalJSExceptionGen$InteropLibraryExports$Cached.class	95	trace-or-step	dispatch
com/oracle/truffle/js/runtime/JSContext.class	556	trace-or-step	#prepare stack trace callback unused
com/oracle/truffle/js/runtime/JSContextOptionsOptionDescriptors.class	81	trace-or-step	js.stack-trace-limit
com/oracle/truffle/js/runtime/JSContextOptionsOptionDescriptors.class	150	trace-or-step	.Trace the execution of automata in JSON files.
com/oracle/truffle/js/runtime/ExitExceptionGen$InteropLibraryExports$Uncached.class	40	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/ExitExceptionGen$InteropLibraryExports$Uncached.class	56	trace-or-step	dispatch
com/oracle/truffle/js/runtime/UserScriptExceptionGen$InteropLibraryExports$Cached.class	84	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/UserScriptExceptionGen$InteropLibraryExports$Cached.class	115	trace-or-step	dispatch
com/oracle/truffle/js/runtime/BigIntGen$InteropLibraryExports$Cached.class	57	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/BigIntGen$InteropLibraryExports$Cached.class	69	trace-or-step	dispatch
com/oracle/truffle/js/runtime/SymbolGen$InteropLibraryExports$Uncached.class	50	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/SymbolGen$InteropLibraryExports$Uncached.class	63	trace-or-step	dispatch
com/oracle/truffle/js/runtime/SymbolGen$InteropLibraryExports$Cached.class	55	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/SymbolGen$InteropLibraryExports$Cached.class	68	trace-or-step	dispatch
com/oracle/truffle/js/runtime/BigIntGen$InteropLibraryExports$Uncached.class	61	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/BigIntGen$InteropLibraryExports$Uncached.class	74	trace-or-step	dispatch
com/oracle/truffle/js/runtime/JSContextOptions.class	111	trace-or-step	js.stack-trace-limit
com/oracle/truffle/js/runtime/JSContextOptions.class	251	trace-or-step	.Trace the execution of automata in JSON files.
com/oracle/truffle/js/runtime/UserScriptExceptionGen$InteropLibraryExports$Uncached.class	64	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/UserScriptExceptionGen$InteropLibraryExports$Uncached.class	87	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropListGen$InteropLibraryExports$Uncached.class	39	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropListGen$InteropLibraryExports$Uncached.class	53	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/TopScopeObjectGen$InteropLibraryExports$Uncached.class	63	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/TopScopeObjectGen$InteropLibraryExports$Uncached.class	78	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/MergedPropertyNamesGen$InteropLibraryExports$Uncached.class	42	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/MergedPropertyNamesGen$InteropLibraryExports$Uncached.class	57	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/DynamicScopeWrapperGen$InteropLibraryExports$Uncached.class	48	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/DynamicScopeWrapperGen$InteropLibraryExports$Uncached.class	63	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropArrayGen$InteropLibraryExports$Uncached.class	39	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropArrayGen$InteropLibraryExports$Uncached.class	53	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropBoundFunctionGen$InteropLibraryExports$Uncached.class	61	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropBoundFunctionGen$InteropLibraryExports$Uncached.class	89	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropBoundFunctionGen$InteropLibraryExports$Cached.class	89	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropBoundFunctionGen$InteropLibraryExports$Cached.class	126	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/ScopeVariablesGen$InteropLibraryExports$Uncached.class	64	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/ScopeVariablesGen$InteropLibraryExports$Uncached.class	81	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropMemberIteratorGen$InteropLibraryExports$Cached.class	44	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropMemberIteratorGen$InteropLibraryExports$Cached.class	64	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/MergedPropertyNamesGen$InteropLibraryExports$Cached.class	53	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/MergedPropertyNamesGen$InteropLibraryExports$Cached.class	73	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropAsyncFunctionGen$InteropLibraryExports$Uncached.class	61	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropAsyncFunctionGen$InteropLibraryExports$Uncached.class	89	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropArrayGen$InteropLibraryExports$Cached.class	35	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropArrayGen$InteropLibraryExports$Cached.class	48	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropArrayIndexIteratorGen$InteropLibraryExports$Uncached.class	37	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropArrayIndexIteratorGen$InteropLibraryExports$Uncached.class	50	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/JavaScriptLanguageViewGen$InteropLibraryExports$Uncached.class	51	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/JavaScriptLanguageViewGen$InteropLibraryExports$Uncached.class	70	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropAsyncFunctionGen$InteropLibraryExports$Cached.class	91	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropAsyncFunctionGen$InteropLibraryExports$Cached.class	129	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/ScopeMembersGen$InteropLibraryExports$Cached.class	35	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/ScopeMembersGen$InteropLibraryExports$Cached.class	48	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/TopScopeObjectGen$InteropLibraryExports$Cached.class	85	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/TopScopeObjectGen$InteropLibraryExports$Cached.class	106	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/KeyGen$InteropLibraryExports$Cached.class	33	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/KeyGen$InteropLibraryExports$Cached.class	46	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/JavaScriptLanguageViewGen$InteropLibraryExports$Cached.class	57	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/JavaScriptLanguageViewGen$InteropLibraryExports$Cached.class	77	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/EmptyIteratorGen$InteropLibraryExports$Cached.class	31	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/EmptyIteratorGen$InteropLibraryExports$Cached.class	44	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/KeyGen$InteropLibraryExports$Uncached.class	37	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/KeyGen$InteropLibraryExports$Uncached.class	51	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/JSIteratorWrapperGen$InteropLibraryExports$Cached.class	80	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/JSIteratorWrapperGen$InteropLibraryExports$Cached.class	112	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropMemberIteratorGen$InteropLibraryExports$Uncached.class	37	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropMemberIteratorGen$InteropLibraryExports$Uncached.class	51	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropFunctionGen$InteropLibraryExports$Uncached.class	43	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropFunctionGen$InteropLibraryExports$Uncached.class	59	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/JSMetaTypeGen$InteropLibraryExports$Uncached.class	48	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/JSMetaTypeGen$InteropLibraryExports$Uncached.class	61	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropArrayIndexIteratorGen$InteropLibraryExports$Cached.class	43	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropArrayIndexIteratorGen$InteropLibraryExports$Cached.class	62	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/ScopeMembersGen$InteropLibraryExports$Uncached.class	39	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/ScopeMembersGen$InteropLibraryExports$Uncached.class	53	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/ScopeVariablesGen$InteropLibraryExports$Cached.class	101	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/ScopeVariablesGen$InteropLibraryExports$Cached.class	131	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/JSMetaTypeGen$InteropLibraryExports$Cached.class	62	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/JSMetaTypeGen$InteropLibraryExports$Cached.class	80	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/DynamicScopeWrapperGen$InteropLibraryExports$Cached.class	67	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/DynamicScopeWrapperGen$InteropLibraryExports$Cached.class	95	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropListGen$InteropLibraryExports$Cached.class	35	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropListGen$InteropLibraryExports$Cached.class	48	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/EmptyIteratorGen$InteropLibraryExports$Uncached.class	35	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/EmptyIteratorGen$InteropLibraryExports$Uncached.class	49	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/InteropFunctionGen$InteropLibraryExports$Cached.class	54	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/InteropFunctionGen$InteropLibraryExports$Cached.class	75	trace-or-step	dispatch
com/oracle/truffle/js/runtime/interop/JSIteratorWrapperGen$InteropLibraryExports$Uncached.class	54	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/interop/JSIteratorWrapperGen$InteropLibraryExports$Uncached.class	81	trace-or-step	dispatch
com/oracle/truffle/js/runtime/objects/JSLazyStringGen$InteropLibraryExports$Cached.class	38	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/objects/JSLazyStringGen$InteropLibraryExports$Cached.class	50	trace-or-step	dispatch
com/oracle/truffle/js/runtime/objects/JSDynamicObjectGen$InteropLibraryExports$Uncached.class	44	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/objects/JSDynamicObjectGen$InteropLibraryExports$Uncached.class	60	trace-or-step	dispatch
com/oracle/truffle/js/runtime/objects/JSDynamicObjectGen$InteropLibraryExports$Cached.class	50	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/objects/JSDynamicObjectGen$InteropLibraryExports$Cached.class	66	trace-or-step	dispatch
com/oracle/truffle/js/runtime/objects/JSLazyStringGen$InteropLibraryExports$Uncached.class	42	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/objects/JSLazyStringGen$InteropLibraryExports$Uncached.class	55	trace-or-step	dispatch
com/oracle/truffle/js/runtime/array/ScriptArray.class	183	trace-or-step	E[js] array transition %-48s |index %5s |value %-20s |caller %5s
com/oracle/truffle/js/runtime/builtins/JSNumberObjectGen$InteropLibraryExports$Uncached.class	92	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/builtins/JSNumberObjectGen$InteropLibraryExports$Uncached.class	123	trace-or-step	dispatch
com/oracle/truffle/js/runtime/builtins/EntriesIteratorGen$InteropLibraryExports$Cached.class	32	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/builtins/EntriesIteratorGen$InteropLibraryExports$Cached.class	46	trace-or-step	dispatch
com/oracle/truffle/js/runtime/builtins/JSNumberObjectGen$InteropLibraryExports$Cached.class	163	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/builtins/JSNumberObjectGen$InteropLibraryExports$Cached.class	208	trace-or-step	dispatch
com/oracle/truffle/js/runtime/builtins/EntriesIteratorGen$InteropLibraryExports$Uncached.class	36	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/runtime/builtins/EntriesIteratorGen$InteropLibraryExports$Uncached.class	51	trace-or-step	dispatch
com/oracle/truffle/js/nodes/JavaScriptNodeGen$NodeLibraryExports$Uncached.class	52	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/nodes/JavaScriptNodeGen$NodeLibraryExports$Uncached.class	68	trace-or-step	dispatch
com/oracle/truffle/js/nodes/JavaScriptNodeGen$NodeLibraryExports$Cached.class	61	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/nodes/JavaScriptNodeGen$NodeLibraryExports$Cached.class	81	trace-or-step	dispatch
com/oracle/truffle/js/nodes/instrumentation/NodeObjectDescriptorKeysGen$InteropLibraryExports$Cached.class	35	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/nodes/instrumentation/NodeObjectDescriptorKeysGen$InteropLibraryExports$Cached.class	48	trace-or-step	dispatch
com/oracle/truffle/js/nodes/instrumentation/NodeObjectDescriptorKeysGen$InteropLibraryExports$Uncached.class	39	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/nodes/instrumentation/NodeObjectDescriptorKeysGen$InteropLibraryExports$Uncached.class	53	trace-or-step	dispatch
com/oracle/truffle/js/nodes/instrumentation/NodeObjectDescriptorGen$InteropLibraryExports$Uncached.class	41	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/nodes/instrumentation/NodeObjectDescriptorGen$InteropLibraryExports$Uncached.class	55	trace-or-step	dispatch
com/oracle/truffle/js/nodes/instrumentation/NodeObjectDescriptorGen$InteropLibraryExports$Cached.class	37	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/js/nodes/instrumentation/NodeObjectDescriptorGen$InteropLibraryExports$Cached.class	50	trace-or-step	dispatch
com/oracle/truffle/regex/UnsupportedRegexExceptionGen$InteropLibraryExports$Cached.class	29	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/regex/UnsupportedRegexExceptionGen$InteropLibraryExports$Cached.class	41	trace-or-step	dispatch
com/oracle/truffle/regex/RegexSyntaxExceptionGen$InteropLibraryExports$Uncached.class	36	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/regex/RegexSyntaxExceptionGen$InteropLibraryExports$Uncached.class	49	trace-or-step	dispatch
com/oracle/truffle/regex/UnsupportedRegexExceptionGen$InteropLibraryExports$Uncached.class	33	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/regex/UnsupportedRegexExceptionGen$InteropLibraryExports$Uncached.class	46	trace-or-step	dispatch
com/oracle/truffle/regex/AbstractRegexObjectGen$InteropLibraryExports$Uncached.class	43	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/regex/AbstractRegexObjectGen$InteropLibraryExports$Uncached.class	59	trace-or-step	dispatch
com/oracle/truffle/regex/RegexInterruptedExceptionGen$InteropLibraryExports$Uncached.class	33	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/regex/RegexInterruptedExceptionGen$InteropLibraryExports$Uncached.class	46	trace-or-step	dispatch
com/oracle/truffle/regex/RegexInterruptedExceptionGen$InteropLibraryExports$Cached.class	29	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/regex/RegexInterruptedExceptionGen$InteropLibraryExports$Cached.class	41	trace-or-step	dispatch
com/oracle/truffle/regex/AbstractRegexObjectGen$InteropLibraryExports$Cached.class	39	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/regex/AbstractRegexObjectGen$InteropLibraryExports$Cached.class	54	trace-or-step	dispatch
com/oracle/truffle/regex/RegexSyntaxExceptionGen$InteropLibraryExports$Cached.class	32	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/regex/RegexSyntaxExceptionGen$InteropLibraryExports$Cached.class	44	trace-or-step	dispatch
com/oracle/truffle/regex/tregex/automaton/StateTransitionCanonicalizer.class	37	trace-or-step	transition
com/oracle/truffle/regex/tregex/parser/ast/RegexAST.class	301	correspondence	#org/graalvm/collections/Equivalence
com/oracle/truffle/regex/tregex/parser/ast/RegexAST.class	303	correspondence	%Lorg/graalvm/collections/Equivalence;
com/oracle/truffle/regex/tregex/parser/ast/RegexAST.class	304	correspondence	L(Lorg/graalvm/collections/Equivalence;)Lorg/graalvm/collections/EconomicMap;
com/oracle/truffle/regex/tregex/nfa/NFAState.class	67	trace-or-step	transition
com/oracle/truffle/regex/tregex/nfa/NFAGenerator.class	114	trace-or-step	NFA transition explosion
com/oracle/truffle/regex/tregex/nfa/PureNFAState.class	60	trace-or-step	transition
com/oracle/truffle/regex/tregex/nfa/NFATraceFinderGenerator$PathElement.class	1	trace-or-step	transition
com/oracle/truffle/regex/tregex/nfa/ASTStepVisitor.class	45	trace-or-step	transition
com/oracle/truffle/regex/tregex/nfa/NFATraceFinderGenerator.class	84	trace-or-step	$TraceFinder NFA transition explosion
com/oracle/truffle/regex/tregex/nfa/PureNFAGenerator.class	71	trace-or-step	NFA transition explosion
com/oracle/truffle/regex/tregex/dfa/DFACaptureGroupTransitionBuilder$PartialTransitionDebugInfo.class	18	trace-or-step	transition
com/oracle/truffle/regex/tregex/dfa/DFAGenerator.class	125	trace-or-step	transition
com/oracle/truffle/regex/tregex/dfa/DFAGenerator.class	346	trace-or-step	DFA transition size explosion
com/oracle/truffle/regex/tregex/nodes/nfa/TRegexBacktrackingNFAExecutorNode.class	108	trace-or-step	transition
com/oracle/truffle/regex/tregex/nodes/dfa/CGTrackingDFAStateNode.class	50	trace-or-step	transition
com/oracle/truffle/regex/tregex/nodes/dfa/DFAStateNode.class	87	trace-or-step	transition
com/oracle/truffle/regex/tregex/nodes/dfa/TRegexDFAExecutorDebugRecorder$Recording.class	30	trace-or-step	transition
com/oracle/truffle/regex/tregex/util/NFAExport.class	32	trace-or-step	transition
com/oracle/truffle/regex/tregex/util/NFAExport.class	62	priority	priority
com/oracle/truffle/api/Truffle.class	38	priority	KProviders for %s with same priority %d: %s (loader: %s) vs. %s (loader: %s)
com/oracle/truffle/api/TruffleStackTrace.class	74	trace-or-step	trace
com/oracle/truffle/api/LanguageAccessor$LanguageImpl.class	14	trace-or-step	trace
com/oracle/truffle/api/library/DynamicDispatchLibraryGen.class	15	trace-or-step	DISPATCH
com/oracle/truffle/api/library/DynamicDispatchLibraryGen.class	92	trace-or-step	dispatch
com/oracle/truffle/api/library/DynamicDispatchLibraryGen$Delegate.class	17	trace-or-step	dispatch
com/oracle/truffle/api/library/DynamicDispatchLibraryGen$Default$Cached.class	20	trace-or-step	dispatch
com/oracle/truffle/api/library/ReflectionLibraryDefaultGen$ReflectionLibraryExports$Uncached.class	58	trace-or-step	dispatch
com/oracle/truffle/api/library/DynamicDispatchLibraryGen$Proxy.class	16	trace-or-step	dispatch
com/oracle/truffle/api/library/DynamicDispatchLibraryGen$CachedToUncachedDispatch.class	10	trace-or-step	dispatch
com/oracle/truffle/api/library/DynamicDispatchLibraryGen$UncachedDispatch.class	9	trace-or-step	dispatch
com/oracle/truffle/api/library/ExportLibrary.class	13	priority	priority
com/oracle/truffle/api/library/DynamicDispatchLibraryGen$CachedDispatch.class	15	trace-or-step	dispatch
com/oracle/truffle/api/library/DynamicDispatchLibrary.class	9	trace-or-step	dispatch
com/oracle/truffle/api/library/DynamicDispatchLibraryGen$Default$Uncached.class	22	trace-or-step	dispatch
com/oracle/truffle/api/library/LibraryFactory.class	105	trace-or-step	dispatch
com/oracle/truffle/api/library/LibraryFactory.class	242	trace-or-step	|Dynamic dispatch from receiver class '%s' to default export '%s' detected. Use null instead to dispatch to a default export.
com/oracle/truffle/api/library/ReflectionLibraryDefaultGen$ReflectionLibraryExports$Cached.class	82	trace-or-step	dispatch
com/oracle/truffle/api/interop/DefaultIntegerExportsGen$InteropLibraryExports$Cached.class	60	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/api/interop/DefaultIntegerExportsGen$InteropLibraryExports$Cached.class	72	trace-or-step	dispatch
com/oracle/truffle/api/interop/DefaultLongExportsGen$InteropLibraryExports$Cached.class	60	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/api/interop/DefaultLongExportsGen$InteropLibraryExports$Cached.class	72	trace-or-step	dispatch
com/oracle/truffle/api/interop/DefaultFloatExportsGen$InteropLibraryExports$Uncached.class	64	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/api/interop/DefaultFloatExportsGen$InteropLibraryExports$Uncached.class	77	trace-or-step	dispatch
com/oracle/truffle/api/interop/DefaultCharacterExportsGen$InteropLibraryExports$Uncached.class	48	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/api/interop/DefaultCharacterExportsGen$InteropLibraryExports$Uncached.class	61	trace-or-step	dispatch
com/oracle/truffle/api/interop/DefaultDoubleExportsGen$InteropLibraryExports$Uncached.class	64	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/api/interop/DefaultDoubleExportsGen$InteropLibraryExports$Uncached.class	77	trace-or-step	dispatch
com/oracle/truffle/api/interop/DefaultBooleanExportsGen$InteropLibraryExports$Cached.class	43	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/api/interop/DefaultBooleanExportsGen$InteropLibraryExports$Cached.class	55	trace-or-step	dispatch
com/oracle/truffle/api/interop/HashIteratorGen$InteropLibraryExports$Uncached.class	37	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/api/interop/HashIteratorGen$InteropLibraryExports$Uncached.class	51	trace-or-step	dispatch
com/oracle/truffle/api/interop/DefaultByteExportsGen$InteropLibraryExports$Uncached.class	64	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/api/interop/DefaultByteExportsGen$InteropLibraryExports$Uncached.class	77	trace-or-step	dispatch
com/oracle/truffle/api/interop/ArrayIteratorGen$InteropLibraryExports$Cached.class	43	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
com/oracle/truffle/api/interop/ArrayIteratorGen$InteropLibraryExports$Cached.class	62	trace-or-step	dispatch
com/oracle/truffle/api/interop/DefaultLongExportsGen$InteropLibraryExports$Uncached.class	64	trace-or-step	WInvalid library export. Exported receiver with dynamic dispatch found but not expected.
