source	path	line	matched_categories	excerpt
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/UnsafeSend/UnsafeSend.rebeca	71	priority	@priority(1) msgsrv kick() {
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/UnsafeSend/UnsafeSend.rebeca	76	priority	@priority(2) msgsrv tick() {
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/UnsafeSend/UnsafeSend.rebeca	84	priority	main { @priority(1) Server s(chk):(); @priority(2) Checker chk():();
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/UnsafeSend/UnsafeSend.rebeca	85	priority	@priority(1) Server s(chk):(); @priority(2) Checker chk():(); Client c(s):();
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/WideBarrier24/WideBarrier24.rebeca	15	priority	@priority(1) msgsrv start() {
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/WideBarrier24/WideBarrier24.rebeca	17	trace-or-step	msgsrv start() { self.dispatch(); }
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/WideBarrier24/WideBarrier24.rebeca	20	priority	@priority(2) msgsrv dispatch() {
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/WideBarrier24/WideBarrier24.rebeca	21	trace-or-step	@priority(2) msgsrv dispatch() { if (round < 40) {
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/WideBarrier24/WideBarrier24.rebeca	53	priority	@priority(3) msgsrv token() {
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/WideBarrier24/WideBarrier24.rebeca	63	trace-or-step	if (round < 40) { self.dispatch() after(1); }
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/WideBarrier24/WideBarrier24.rebeca	79	priority	@priority(1) msgsrv kick() {
published-parser-artifact	ReLico-fmcad-2026-artifact-v1/verifier-benchmarks/TR/src/WideBarrier24/WideBarrier24.rebeca	84	priority	@priority(2) msgsrv tick() {
