path	line	declaration_kind	declaration_name	matched_terms	source_line
Relico/Correctness/DetailedBoundPayloadEndToEndCorrectness.lean	28			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadEndToEndCorrectness.lean	32			priority	DTR.BoundPayloadBody.priorityTimingWellFormed_nil
Relico/Correctness/DetailedBoundPayloadEndToEndCorrectness.lean	129			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadEndToEndCorrectness.lean	133			priority	DTR.BoundPayloadBody.priorityTimingWellFormed_nil
Relico/Correctness/DetailedBoundPayloadEndToEndCorrectness.lean	363			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadEndToEndCorrectness.lean	447			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadEndToEndCorrectness.lean	711			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadEndToEndCorrectness.lean	1015			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantCarryingFiniteWeakExecution.lean	84			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantCarryingFiniteWeakExecution.lean	99			priority	(boundPayloadStep_preserves_priorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantCarryingFiniteWeakExecution.lean	107			priority	(boundPayloadDispatch_establishes_priorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantCarryingFiniteWeakExecution.lean	120			priority	(boundPayloadDispatch_establishes_priorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantCarryingFiniteWeakExecution.lean	163			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantCarryingFiniteWeakExecution.lean	814			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantMatches.lean	26			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantMatches.lean	35			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantMatches.lean	128			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadInvariantMatches.lean	152			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariant.lean	2			priority	import Relico.Correctness.PriorityEligibility
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	32			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	95			priority	DTR.BoundPayloadStmt.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	101			priority	((DTR.BoundPayloadBody.priorityTimingWellFormed_cons
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	112			priority	(DTR.BoundPayloadStmt.priorityTimingWellFormed_selfSendInt
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	130	theorem	boundPayloadStep_preserves_priorityTimingWellFormed	priority	theorem boundPayloadStep_preserves_priorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	141			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	143			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	162			priority	DTR.BoundPayloadBody.priorityTimingWellFormed_tail
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	195			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	381	theorem	boundPayloadDispatch_establishes_priorityTimingWellFormed	priority	theorem boundPayloadDispatch_establishes_priorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	392			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	394			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	429			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	447			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	464			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	467			priority	boundPayloadStep_preserves_priorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	515			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	533			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	562			priority	DTR.BoundPayloadBody.PriorityTimingWellFormed
Relico/Correctness/DetailedBoundPayloadRuntimeInvariantPreservation.lean	565			priority	boundPayloadDispatch_establishes_priorityTimingWellFormed
Relico/Correctness/DetailedExecutableTranslation.lean	44			priority	DTR.MultiStoreModel.PriorityTimingWellFormed
Relico/Correctness/DetailedExecutableTranslation.lean	137			priority	DTR.MultiStoreModel.PriorityTimingWellFormed
Relico/Correctness/DetailedInitialFiniteWeakExecution.lean	3			priority	import Relico.DTR.PriorityTimingWellFormed
Relico/Correctness/DetailedInitialFiniteWeakExecution.lean	32			priority	A structurally well-formed source model satisfying the priority timing
Relico/Correctness/DetailedInitialFiniteWeakExecution.lean	41			priority	DTR.MultiStoreModel.PriorityTimingWellFormed
Relico/Correctness/DetailedInitialFiniteWeakExecution.lean	71			priority	LF.MultiStoreProgram.initialState_priorityRuntimeInvariant
Relico/Correctness/DetailedInitialFiniteWeakExecution.lean	81			priority	positive-delay priority timing assumption.
Relico/Correctness/DetailedInitialFiniteWeakExecution.lean	104			priority	DTR.MultiStoreModel.PriorityTimingWellFormed
Relico/Correctness/DetailedInitialFiniteWeakExecution.lean	189			priority	DTR.MultiStoreModel.PriorityTimingWellFormed
Relico/Correctness/DetailedInvariantCarryingBackwardMatch.lean	66			priority	targetMultiStoreMachineStep_preserves_priorityRuntimeInvariant
Relico/Correctness/DetailedInvariantCarryingBackwardMatch.lean	95			priority	targetMultiStoreMachineStep_preserves_priorityRuntimeInvariant
Relico/Correctness/DetailedInvariantCarryingBackwardMatch.lean	156			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedInvariantCarryingBackwardMatch.lean	159			priority	targetMultiStoreMachineStep_preserves_priorityRuntimeInvariant
Relico/Correctness/DetailedInvariantCarryingBackwardMatch.lean	212			priority	targetMultiStoreMachineStep_preserves_priorityRuntimeInvariant
Relico/Correctness/DetailedInvariantCarryingBackwardMatch.lean	249			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedInvariantCarryingBackwardMatch.lean	309			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedInvariantCarryingBackwardMatch.lean	460			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedInvariantCarryingFiniteWeakExecution.lean	62			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedInvariantCarryingFiniteWeakExecution.lean	222			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedInvariantCarryingForwardMatch.lean	104			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedInvariantCarryingForwardMatch.lean	215			priority	storeForwardDispatchCompatible_of_priorityRuntimeInvariant
Relico/Correctness/DetailedInvariantCarryingForwardMatch.lean	444			priority	storeForwardDispatchCompatible_of_priorityRuntimeInvariant
Relico/Correctness/DetailedInvariantMatches.lean	68			priority	storeForwardDispatchCompatible_of_priorityRuntimeInvariant
Relico/Correctness/DetailedInvariantMatches.lean	102			priority	storeForwardDispatchCompatible_of_priorityRuntimeInvariant
Relico/Correctness/DetailedMultiStoreRefinement.lean	154			priority	hPriorityEligible
Relico/Correctness/DetailedMultiStoreRefinement.lean	501			priority	hPriorityEligible
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	2			priority	import Relico.Correctness.PriorityEligibility
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	3			priority	import Relico.Correctness.PriorityMachineTiming
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	15			priority	priority-sensitive fragment.
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	22	structure	PriorityRuntimeInvariant	priority	structure PriorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	42	theorem	initialState_priorityRuntimeInvariant	priority	theorem initialState_priorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	44			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	137			priority	hPriorityEligible
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	149			priority	priority runtime invariant.
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	155	theorem	targetMultiStoreMachineStep_preserves_priorityRuntimeInvariant	priority	theorem targetMultiStoreMachineStep_preserves_priorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	176			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	179			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	181			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	200			priority	A source priority-aware dispatch from corresponding states automatically
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	202			priority	target priority runtime invariant holds.
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	211	theorem	storeForwardDispatchCompatible_of_priorityRuntimeInvariant	priority	theorem storeForwardDispatchCompatible_of_priorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	229			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	247			priority	hPriorityEligible
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	278			priority	(DTR.IsPriorityEligible.isEarliest
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	279			priority	hPriorityEligible)
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	340			priority	full target priority runtime invariant.
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	361			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	379			priority	storeForwardDispatchCompatible_of_priorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	387			priority	premise from the full target priority runtime invariant.
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	408			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedPriorityRuntimeInvariant.lean	423			priority	storeForwardDispatchCompatible_of_priorityRuntimeInvariant
Relico/Correctness/DetailedRuntimeInvariants.lean	1			priority	import Relico.Correctness.DetailedPriorityRuntimeInvariant
Relico/Correctness/DetailedRuntimeInvariants.lean	32			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedRuntimeInvariants.lean	46			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedRuntimeInvariants.lean	51			priority	positive-delay priority fragment.
Relico/Correctness/DetailedRuntimeInvariants.lean	53			priority	Stable states and `afterTime` states carry the full priority runtime
Relico/Correctness/DetailedRuntimeInvariants.lean	71			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedRuntimeInvariants.lean	81			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedRuntimeInvariants.lean	106			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedRuntimeInvariants.lean	138			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedRuntimeInvariants.lean	150			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedRuntimeInvariants.lean	177			priority	LF.StoreState.PriorityRuntimeInvariant
Relico/Correctness/DetailedRuntimeInvariants.lean	246			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/DetailedRuntimeInvariants.lean	267			priority	DTR.MultiStoreMachineStep.preserves_priorityTimingWellFormed
Relico/Correctness/DetailedRuntimeInvariants.lean	280			priority	DTR.MultiStoreMachineStep.preserves_priorityTimingWellFormed
Relico/Correctness/DetailedRuntimeInvariants.lean	303			priority	DTR.MultiStoreMachineStep.preserves_priorityTimingWellFormed
Relico/Correctness/DirectLFBackwardDispatchRuntime.lean	14			priority	- LF and DTR priority eligibility;
Relico/Correctness/DirectLFBackwardDispatchRuntime.lean	59			priority	3. transports LF reaction-priority eligibility to DTR priority eligibility;
Relico/Correctness/DirectLFBackwardDispatchRuntime.lean	120			priority	hTargetPriorityEligible
Relico/Correctness/DirectLFBackwardDispatchRuntime.lean	169			priority	hSourcePriorityEligible,
Relico/Correctness/DirectLFBackwardDispatchRuntime.lean	174			priority	hTargetPriorityEligible
Relico/Correctness/DirectLFBackwardDispatchRuntime.lean	299			priority	hSourcePriorityEligible
Relico/Correctness/DirectLFBackwardDispatchRuntime.lean	358			priority	hTargetPriorityEligible.1
Relico/Correctness/DirectLFDispatchSelection.lean	8			priority	with one corresponding LF action occurrence that is reaction-priority
Relico/Correctness/DirectLFDispatchSelection.lean	12			priority	with one corresponding DTR message occurrence that is source-priority
Relico/Correctness/DirectLFDispatchSelection.lean	190			priority	DTR.IsPriorityEligible
Relico/Correctness/DirectLFDispatchSelection.lean	202			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFDispatchSelection.lean	233			priority	directLF_sourcePriorityEligible_implies_exists_targetReactionPriorityEligible
Relico/Correctness/DirectLFDispatchSelection.lean	375			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFDispatchSelection.lean	382			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFDispatchSelection.lean	395			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFDispatchSelection.lean	402			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFDispatchSelection.lean	422			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFDispatchSelection.lean	485			priority	Synchronize target occurrence removal with source priority eligibility.
Relico/Correctness/DirectLFDispatchSelection.lean	491			priority	DTR priority eligibility is insensitive to payload and transfers directly.
Relico/Correctness/DirectLFDispatchSelection.lean	513			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFDispatchSelection.lean	526			priority	DTR.IsPriorityEligible
Relico/Correctness/DirectLFDispatchSelection.lean	556			priority	directLF_targetReactionPriorityEligible_implies_exists_sourcePriorityEligible
Relico/Correctness/DirectLFDispatchSelection.lean	576			priority	DTR.IsPriorityEligible
Relico/Correctness/DirectLFDispatchSelection.lean	582			priority	DTR.IsPriorityEligible,
Relico/Correctness/DirectLFForwardDispatchRuntime.lean	38			priority	removal that is reaction-priority eligible;
Relico/Correctness/DirectLFPayloadBackwardDispatchRuntime.lean	14			priority	- LF and DTR priority eligibility;
Relico/Correctness/DirectLFPayloadBackwardDispatchRuntime.lean	59			priority	3. transports LF reaction-priority eligibility to DTR priority eligibility;
Relico/Correctness/DirectLFPayloadBackwardDispatchRuntime.lean	120			priority	hTargetPriorityEligible
Relico/Correctness/DirectLFPayloadBackwardDispatchRuntime.lean	169			priority	hSourcePriorityEligible,
Relico/Correctness/DirectLFPayloadBackwardDispatchRuntime.lean	174			priority	hTargetPriorityEligible
Relico/Correctness/DirectLFPayloadBackwardDispatchRuntime.lean	299			priority	hSourcePriorityEligible
Relico/Correctness/DirectLFPayloadBackwardDispatchRuntime.lean	358			priority	hTargetPriorityEligible.1
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	26			priority	strict source-priority cycle for equal source names.
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	176			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	183			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	196			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	203			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	221			priority	Transfer LF reaction-priority eligibility between two actions that correspond
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	224	theorem	directLF_reactionPriorityEligible_of_sameSource	priority	theorem directLF_reactionPriorityEligible_of_sameSource
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	248			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	253			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	326			priority	LF reaction-priority eligibility, and payload-aware residual compatibility.
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	344			priority	DTR.IsPriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	356			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	393			priority	directLF_sourcePriorityEligible_implies_exists_targetReactionPriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	404			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	409			priority	directLF_reactionPriorityEligible_of_sameSource
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	427			priority	DTR priority eligibility, and payload-aware residual compatibility.
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	445			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	458			priority	DTR.IsPriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	494			priority	directLF_targetReactionPriorityEligible_implies_exists_sourcePriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	514			priority	DTR.IsPriorityEligible
Relico/Correctness/DirectLFPayloadDispatchSelection.lean	520			priority	DTR.IsPriorityEligible,
Relico/Correctness/DirectLFPayloadForwardDispatchRuntime.lean	38			priority	removal that is reaction-priority eligible;
Relico/Correctness/DirectLFPayloadSelectionCompatibility.lean	338			priority	* the approved DirectLF non-overtaking and priority compatibility proof; and
Relico/Correctness/DirectLFSelectionCompatibility.lean	7			priority	complete-tag order must not contradict DTR message-server priority among
Relico/Correctness/DirectLFSelectionCompatibility.lean	15			priority	import Relico.Correctness.PriorityOrder
Relico/Correctness/DirectLFSelectionCompatibility.lean	16			priority	import Relico.DTR.MultiStorePriorityScheduling
Relico/Correctness/DirectLFSelectionCompatibility.lean	27			priority	`DTR.PriorityServerNamePrecedesOrEqual`.
Relico/Correctness/DirectLFSelectionCompatibility.lean	29	def	DirectLFStrictPriorityPrecedes	priority	def DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	33			priority	DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/DirectLFSelectionCompatibility.lean	37			priority	¬DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/DirectLFSelectionCompatibility.lean	42	theorem	DirectLFStrictPriorityPrecedes.precedes	priority	theorem DirectLFStrictPriorityPrecedes.precedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	46			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	50			priority	DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/DirectLFSelectionCompatibility.lean	56	theorem	DirectLFStrictPriorityPrecedes.not_reverse	priority	theorem DirectLFStrictPriorityPrecedes.not_reverse
Relico/Correctness/DirectLFSelectionCompatibility.lean	60			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	64			priority	¬DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/DirectLFSelectionCompatibility.lean	79			priority	* an earlier LF microstep must correspond to a strictly higher-priority DTR
Relico/Correctness/DirectLFSelectionCompatibility.lean	105			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	114			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	275			priority	(hPriority :
Relico/Correctness/DirectLFSelectionCompatibility.lean	276			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	294			priority	hPriority⟩))⟩
Relico/Correctness/DirectLFSelectionCompatibility.lean	296	theorem	DirectLFPairSelectionCompatible.strictPriority_of_leftEarlier	priority	theorem DirectLFPairSelectionCompatible.strictPriority_of_leftEarlier
Relico/Correctness/DirectLFSelectionCompatibility.lean	313			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	346	theorem	DirectLFPairSelectionCompatible.strictPriority_of_rightEarlier	priority	theorem DirectLFPairSelectionCompatible.strictPriority_of_rightEarlier
Relico/Correctness/DirectLFSelectionCompatibility.lean	363			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	369			priority	hCompatible.symm.strictPriority_of_leftEarlier
Relico/Correctness/DirectLFSelectionCompatibility.lean	743			priority	A source-priority-eligible occurrence has an aligned generated-LF occurrence
Relico/Correctness/DirectLFSelectionCompatibility.lean	744			priority	that is reaction-priority eligible.
Relico/Correctness/DirectLFSelectionCompatibility.lean	750			priority	directLF_sourcePriorityEligible_implies_exists_targetReactionPriorityEligible
Relico/Correctness/DirectLFSelectionCompatibility.lean	767			priority	DTR.IsPriorityEligible
Relico/Correctness/DirectLFSelectionCompatibility.lean	776			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFSelectionCompatibility.lean	924			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	928			priority	hPairCompatible.strictPriority_of_rightEarlier
Relico/Correctness/DirectLFSelectionCompatibility.lean	933			priority	DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/DirectLFSelectionCompatibility.lean	1030			priority	DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/DirectLFSelectionCompatibility.lean	1046			priority	Correctness.priorityServerOrder_implies_reactionOrder
Relico/Correctness/DirectLFSelectionCompatibility.lean	1057			priority	A reaction-priority-eligible generated-LF occurrence has an aligned source
Relico/Correctness/DirectLFSelectionCompatibility.lean	1058			priority	occurrence that is source-priority eligible.
Relico/Correctness/DirectLFSelectionCompatibility.lean	1061			priority	directLF_targetReactionPriorityEligible_implies_exists_sourcePriorityEligible
Relico/Correctness/DirectLFSelectionCompatibility.lean	1078			priority	LF.IsReactionPriorityEligible
Relico/Correctness/DirectLFSelectionCompatibility.lean	1088			priority	DTR.IsPriorityEligible
Relico/Correctness/DirectLFSelectionCompatibility.lean	1256			priority	DirectLFStrictPriorityPrecedes
Relico/Correctness/DirectLFSelectionCompatibility.lean	1260			priority	hPairCompatible.strictPriority_of_leftEarlier
Relico/Correctness/DirectLFSelectionCompatibility.lean	1290			priority	Correctness.reactionOrder_implies_priorityServerOrder
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	6			actorPriority,priority	namespace GlobalMultiStorePayloadActorPriorityBoundary
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	9			priority	An actor-priority assignment supplied outside the published source and
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	12	abbrev	ActorPriorityAssignment	ActorPriorityAssignment,actorPriority,priority	abbrev ActorPriorityAssignment :=
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	16			priority	`none` requests no actor-level priority policy.
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	18			priority	A `some` value requests actor-priority metadata that is not represented by
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	21	abbrev	ActorPriorityRequest	ActorPriorityRequest,actorPriority,priority	abbrev ActorPriorityRequest :=
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	22			ActorPriorityAssignment,actorPriority,priority	Option ActorPriorityAssignment
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	25			priority	The source global model exposes no actor-priority metadata.
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	27	def	sourceActorPriorityMetadata	actorPriority,priority	def sourceActorPriorityMetadata
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	29			ActorPriorityRequest,actorPriority,priority	ActorPriorityRequest :=
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	33			priority	The target global program exposes no actor-priority metadata.
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	35	def	targetActorPriorityMetadata	actorPriority,priority	def targetActorPriorityMetadata
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	37			ActorPriorityRequest,actorPriority,priority	ActorPriorityRequest :=
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	41	theorem	sourceActorPriorityMetadata_eq_none	actorPriority,priority	theorem sourceActorPriorityMetadata_eq_none
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	43			actorPriority,priority	sourceActorPriorityMetadata model = none := by
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	47	theorem	targetActorPriorityMetadata_eq_none	actorPriority,priority	theorem targetActorPriorityMetadata_eq_none
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	49			actorPriority,priority	targetActorPriorityMetadata program = none := by
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	53			priority	The source and target actor-priority projections agree because both are
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	56	def	ActorPriorityMetadataCorresponds	actorPriority,priority	def ActorPriorityMetadataCorresponds
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	60			actorPriority,priority	sourceActorPriorityMetadata model =
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	61			actorPriority,priority	targetActorPriorityMetadata program
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	63	theorem	actorPriorityMetadataCorresponds	actorPriority,priority	theorem actorPriorityMetadataCorresponds
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	66			actorPriority,priority	ActorPriorityMetadataCorresponds model program := by
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	70			supported fragment	The supported fragment accepts exactly the absence of an external
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	71			priority	actor-priority request.
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	73	def	RequestWithinSupportedFragment	RequestWithinSupportedFragment	def RequestWithinSupportedFragment
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	74			ActorPriorityRequest,actorPriority,priority	(request : ActorPriorityRequest) :
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	78	theorem	noActorPriorityRequest_supported	ActorPriorityRequest,actorPriority,priority	theorem noActorPriorityRequest_supported :
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	79			RequestWithinSupportedFragment	RequestWithinSupportedFragment none := by
